VTX, IDX, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD2.z
80, 80, -0.15409,  1.1768, -0.27141,  0.97586,  0.52281,  0.51733, -1.10279, -0.28059
81, 80, -0.15409,  1.1768, -0.27141,  0.97586,  0.52281,  0.51733, -1.10279, -0.28059
82, 81, -0.07644,  1.22694, -0.25645,  0.89305,  0.66726,  0.7837, -0.53916, -0.81093
83, 78, -0.10907,  1.20369, -0.24324,  0.94382,  0.62747,  0.73594, -0.98161, -0.23943
84, 81, -0.07644,  1.22694, -0.25645,  0.89305,  0.66726,  0.7837, -0.53916, -0.81093
85, 80, -0.15409,  1.1768, -0.27141,  0.97586,  0.52281,  0.51733, -1.10279, -0.28059
86, 82, -0.13577,  1.21923, -0.30859,  0.84139,  0.54141,  0.83342, -0.46465, -0.80747
87, 83, -0.18097,  1.16967, -0.29552,  0.97586,  0.46118,  0.68508, -1.0354, -0.14532
88, 82, -0.13577,  1.21923, -0.30859,  0.84139,  0.54141,  0.83342, -0.46465, -0.80747
89, 80, -0.15409,  1.1768, -0.27141,  0.97586,  0.52281,  0.51733, -1.10279, -0.28059
90, 84, -0.14484,  1.24895, -0.31795,  0.77412,  0.54764,  0.66402,  0.21186, -1.03764
91, 81, -0.07644,  1.22694, -0.25645,  0.89305,  0.66726,  0.7837, -0.53916, -0.81093
92, 82, -0.13577,  1.21923, -0.30859,  0.84139,  0.54141,  0.83342, -0.46465, -0.80747
93, 82, -0.13577,  1.21923, -0.30859,  0.84139,  0.54141,  0.83342, -0.46465, -0.80747
94, 83, -0.18097,  1.16967, -0.29552,  0.97586,  0.46118,  0.68508, -1.0354, -0.14532
95, 85, -0.16685,  1.21626, -0.34188,  0.80258,  0.47778,  0.86268, -0.08712, -0.90039
96, 85, -0.16685,  1.21626, -0.34188,  0.80258,  0.47778,  0.86268, -0.08712, -0.90039
97, 84, -0.14484,  1.24895, -0.31795,  0.77412,  0.54764,  0.66402,  0.21186, -1.03764
98, 82, -0.13577,  1.21923, -0.30859,  0.84139,  0.54141,  0.83342, -0.46465, -0.80747
99, 81, -0.07644,  1.22694, -0.25645,  0.89305,  0.66726,  0.7837, -0.53916, -0.81093
100, 84, -0.14484,  1.24895, -0.31795,  0.77412,  0.54764,  0.66402,  0.21186, -1.03764
101, 86, -0.09389,  1.28804, -0.28374,  0.77876,  0.67146,  0.52975,  0.072, -1.1299
102, 86, -0.09389,  1.28804, -0.28374,  0.77876,  0.67146,  0.52975,  0.072, -1.1299
103, 87, -0.07101,  1.26734, -0.2646,  0.83141,  0.69683,  0.61182, -0.294, -1.04964
104, 81, -0.07644,  1.22694, -0.25645,  0.89305,  0.66726,  0.7837, -0.53916, -0.81093
105, 84, -0.14484,  1.24895, -0.31795,  0.77412,  0.54764,  0.66402,  0.21186, -1.03764
106, 88, -0.13096,  1.3342, -0.28021,  0.67637,  0.68152,  0.17472,  0.52243, -1.12207
107, 86, -0.09389,  1.28804, -0.28374,  0.77876,  0.67146,  0.52975,  0.072, -1.1299
108, 89, -0.09293,  1.32909, -0.28059,  0.72697,  0.7172,  0.00052,  0.09565, -1.24633
109, 86, -0.09389,  1.28804, -0.28374,  0.77876,  0.67146,  0.52975,  0.072, -1.1299
110, 88, -0.13096,  1.3342, -0.28021,  0.67637,  0.68152,  0.17472,  0.52243, -1.12207
111, 88, -0.13096,  1.3342, -0.28021,  0.67637,  0.68152,  0.17472,  0.52243, -1.12207
112, 84, -0.14484,  1.24895, -0.31795,  0.77412,  0.54764,  0.66402,  0.21186, -1.03764
113, 90, -0.18031,  1.28317, -0.31943,  0.66938,  0.54162,  0.09455,  0.71015, -1.02433
114, 85, -0.16685,  1.21626, -0.34188,  0.80258,  0.47778,  0.86268, -0.08712, -0.90039
115, 90, -0.18031,  1.28317, -0.31943,  0.66938,  0.54162,  0.09455,  0.71015, -1.02433
116, 84, -0.14484,  1.24895, -0.31795,  0.77412,  0.54764,  0.66402,  0.21186, -1.03764
117, 90, -0.18031,  1.28317, -0.31943,  0.66938,  0.54162,  0.09455,  0.71015, -1.02433
118, 91, -0.15963,  1.36958, -0.2556,  0.58612,  0.72132, -0.37754,  0.81137, -0.87272
119, 88, -0.13096,  1.3342, -0.28021,  0.67637,  0.68152,  0.17472,  0.52243, -1.12207
120, 91, -0.15963,  1.36958, -0.2556,  0.58612,  0.72132, -0.37754,  0.81137, -0.87272
121, 90, -0.18031,  1.28317, -0.31943,  0.66938,  0.54162,  0.09455,  0.71015, -1.02433
122, 92, -0.23645,  1.29008, -0.28438,  0.52176,  0.53964, -0.77755,  0.86601, -0.45601
123, 92, -0.23645,  1.29008, -0.28438,  0.52176,  0.53964, -0.77755,  0.86601, -0.45601
124, 93, -0.21802,  1.36599, -0.21119,  0.46448,  0.71311, -0.86312,  0.7274, -0.53704
125, 91, -0.15963,  1.36958, -0.2556,  0.58612,  0.72132, -0.37754,  0.81137, -0.87272
126, 92, -0.23645,  1.29008, -0.28438,  0.52176,  0.53964, -0.77755,  0.86601, -0.45601
127, 94, -0.25221,  1.30474, -0.1895,  0.37249,  0.64272, -1.16095,  0.4294, -0.17413
128, 93, -0.21802,  1.36599, -0.21119,  0.46448,  0.71311, -0.86312,  0.7274, -0.53704
129, 83, -0.18097,  1.16967, -0.29552,  0.97586,  0.46118,  0.68508, -1.0354, -0.14532
130, 95, -0.18559,  1.20485, -0.35777,  0.80947,  0.43731,  1.01952, -0.00828, -0.70483
131, 85, -0.16685,  1.21626, -0.34188,  0.80258,  0.47778,  0.86268, -0.08712, -0.90039
132, 95, -0.18559,  1.20485, -0.35777,  0.80947,  0.43731,  1.01952, -0.00828, -0.70483
133, 83, -0.18097,  1.16967, -0.29552,  0.97586,  0.46118,  0.68508, -1.0354, -0.14532
134, 96, -0.19613,  1.1634, -0.31057,  0.97586,  0.42533,  0.86899, -0.86818,  0.12037
135, 97, -0.20935,  1.1488, -0.33271,  0.97586,  0.3728,  1.02371, -0.62179,  0.27699
136, 95, -0.18559,  1.20485, -0.35777,  0.80947,  0.43731,  1.01952, -0.00828, -0.70483
137, 96, -0.19613,  1.1634, -0.31057,  0.97586,  0.42533,  0.86899, -0.86818,  0.12037
138, 90, -0.18031,  1.28317, -0.31943,  0.66938,  0.54162,  0.09455,  0.71015, -1.02433
139, 85, -0.16685,  1.21626, -0.34188,  0.80258,  0.47778,  0.86268, -0.08712, -0.90039
140, 98, -0.20657,  1.26144, -0.34202,  0.66625,  0.48479,  0.16809,  0.84953, -0.90141
141, 98, -0.20657,  1.26144, -0.34202,  0.66625,  0.48479,  0.16809,  0.84953, -0.90141
