VTX, IDX, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD2.z, TEXCOORD3.x, TEXCOORD3.y
10367, 11568, -15.69186,  4.64897, -59.75699,  0.7118,  0.22328, -0.99164,  0.12391,  0.03594,  0.14268,  0.18018
10368, 6764,  15.70307,  5.72504,  60.35738,  0.72401,  0.21374,  0.99855, -0.00219, -0.05372,  0.54522,  0.08033
10369, 6765,  15.51698,  5.72898,  59.0677,  0.71165,  0.21374,  0.99725, -0.02487, -0.06975,  0.54522,  0.08529
10370, 6768,  15.70307,  6.56884,  59.06502,  0.71209,  0.20532,  0.98822, -0.14894, -0.03515,  0.54184,  0.08511
10371, 6768,  15.70307,  6.56884,  59.06502,  0.71209,  0.20532,  0.98822, -0.14894, -0.03515,  0.54184,  0.08511
10372, 6766,  15.70307,  6.86867,  60.47078,  0.72579,  0.20532,  1.00,  0.00,  0.00,  0.54184,  0.07961
10373, 6764,  15.70307,  5.72504,  60.35738,  0.72401,  0.21374,  0.99855, -0.00219, -0.05372,  0.54522,  0.08033
10374, 6762,  15.70307,  4.64897,  59.07027,  0.7118,  0.22328,  0.99164,  0.12391, -0.03594,  0.54904,  0.08522
10375, 6765,  15.51698,  5.72898,  59.0677,  0.71165,  0.21374,  0.99725, -0.02487, -0.06975,  0.54522,  0.08529
10376, 6764,  15.70307,  5.72504,  60.35738,  0.72401,  0.21374,  0.99855, -0.00219, -0.05372,  0.54522,  0.08033
10377, 6764,  15.70307,  5.72504,  60.35738,  0.72401,  0.21374,  0.99855, -0.00219, -0.05372,  0.54522,  0.08033
10378, 6763,  15.70307,  4.98702,  60.47926,  0.7249,  0.22328,  1.00,  0.00,  0.00,  0.54904,  0.07997
10379, 6762,  15.70307,  4.64897,  59.07027,  0.7118,  0.22328,  0.99164,  0.12391, -0.03594,  0.54904,  0.08522
10380, 6765,  15.51698,  5.72898,  59.0677,  0.71165,  0.21374,  0.99725, -0.02487, -0.06975,  0.54522,  0.08529
10381, 6775,  15.51691,  5.7299,  57.73439,  0.69789,  0.21374,  0.99954, -0.03033,  0.00198,  0.54522,  0.09081
10382, 6774,  15.70301,  6.51891,  57.59505,  0.69789,  0.20532,  0.97444, -0.22462,  0.00261,  0.54184,  0.09081
10383, 6774,  15.70301,  6.51891,  57.59505,  0.69789,  0.20532,  0.97444, -0.22462,  0.00261,  0.54184,  0.09081
10384, 6768,  15.70307,  6.56884,  59.06502,  0.71209,  0.20532,  0.98822, -0.14894, -0.03515,  0.54184,  0.08511
10385, 6765,  15.51698,  5.72898,  59.0677,  0.71165,  0.21374,  0.99725, -0.02487, -0.06975,  0.54522,  0.08529
10386, 6775,  15.51691,  5.7299,  57.73439,  0.69789,  0.21374,  0.99954, -0.03033,  0.00198,  0.54522,  0.09081
10387, 6765,  15.51698,  5.72898,  59.0677,  0.71165,  0.21374,  0.99725, -0.02487, -0.06975,  0.54522,  0.08529
10388, 6762,  15.70307,  4.64897,  59.07027,  0.7118,  0.22328,  0.99164,  0.12391, -0.03594,  0.54904,  0.08522
10389, 6768,  15.70307,  6.56884,  59.06502,  0.71209,  0.20532,  0.98822, -0.14894, -0.03515,  0.54184,  0.08511
10390, 6767,  15.70307,  7.88174,  61.03371,  0.73301,  0.19624,  1.00,  0.00,  0.00,  0.53819,  0.07671
10391, 6766,  15.70307,  6.86867,  60.47078,  0.72579,  0.20532,  1.00,  0.00,  0.00,  0.54184,  0.07961
10392, 6762,  15.70307,  4.64897,  59.07027,  0.7118,  0.22328,  0.99164,  0.12391, -0.03594,  0.54904,  0.08522
10393, 6776,  15.70301,  4.70626,  57.59486,  0.69789,  0.22328,  0.98401,  0.17796,  0.00687,  0.54904,  0.09081
10394, 6775,  15.51691,  5.7299,  57.73439,  0.69789,  0.21374,  0.99954, -0.03033,  0.00198,  0.54522,  0.09081
10395, 6763,  15.70307,  4.98702,  60.47926,  0.7249,  0.22328,  1.00,  0.00,  0.00,  0.54904,  0.07997
10396, 6769,  15.70307,  4.21922,  60.78999,  0.72617,  0.23041,  1.00,  0.00,  0.00,  0.55191,  0.07946
10397, 6762,  15.70307,  4.64897,  59.07027,  0.7118,  0.22328,  0.99164,  0.12391, -0.03594,  0.54904,  0.08522
10398, 8366, -15.69186,  5.72504,  60.35736,  0.72401,  0.21374, -0.99855, -0.00219, -0.05372,  0.48949,  0.07571
10399, 8368, -15.69186,  6.86867,  60.47076,  0.72579,  0.20532, -1.00,  0.00,  0.00,  0.48611,  0.075
10400, 8369, -15.69186,  6.56884,  59.065,  0.71209,  0.20532, -0.98822, -0.14894, -0.03515,  0.48611,  0.0805
10401, 8369, -15.69186,  6.56884,  59.065,  0.71209,  0.20532, -0.98822, -0.14894, -0.03515,  0.48611,  0.0805
10402, 8365, -15.50576,  5.72898,  59.06769,  0.71165,  0.21374, -0.99725, -0.02487, -0.06975,  0.48949,  0.08067
10403, 8366, -15.69186,  5.72504,  60.35736,  0.72401,  0.21374, -0.99855, -0.00219, -0.05372,  0.48949,  0.07571
10404, 8364, -15.69186,  4.64897,  59.07025,  0.7118,  0.22328, -0.99164,  0.12391, -0.03594,  0.49332,  0.08061
10405, 8367, -15.69186,  4.98702,  60.47925,  0.7249,  0.22328, -1.00,  0.00,  0.00,  0.49332,  0.07535
10406, 8366, -15.69186,  5.72504,  60.35736,  0.72401,  0.21374, -0.99855, -0.00219, -0.05372,  0.48949,  0.07571
10407, 8366, -15.69186,  5.72504,  60.35736,  0.72401,  0.21374, -0.99855, -0.00219, -0.05372,  0.48949,  0.07571
10408, 8365, -15.50576,  5.72898,  59.06769,  0.71165,  0.21374, -0.99725, -0.02487, -0.06975,  0.48949,  0.08067
10409, 8364, -15.69186,  4.64897,  59.07025,  0.7118,  0.22328, -0.99164,  0.12391, -0.03594,  0.49332,  0.08061
10410, 8370, -15.69186,  7.88173,  61.03369,  0.73301,  0.19624, -1.00,  0.00,  0.00,  0.48247,  0.0721
10411, 8369, -15.69186,  6.56884,  59.065,  0.71209,  0.20532, -0.98822, -0.14894, -0.03515,  0.48611,  0.0805
10412, 8368, -15.69186,  6.86867,  60.47076,  0.72579,  0.20532, -1.00,  0.00,  0.00,  0.48611,  0.075
10413, 8365, -15.50576,  5.72898,  59.06769,  0.71165,  0.21374, -0.99725, -0.02487, -0.06975,  0.48949,  0.08067
10414, 8369, -15.69186,  6.56884,  59.065,  0.71209,  0.20532, -0.98822, -0.14894, -0.03515,  0.48611,  0.0805
10415, 8377, -15.6918,  6.51891,  57.59503,  0.69789,  0.20532, -0.97444, -0.22462,  0.00261,  0.48611,  0.08619
10416, 8364, -15.69186,  4.64897,  59.07025,  0.7118,  0.22328, -0.99164,  0.12391, -0.03594,  0.49332,  0.08061
10417, 8365, -15.50576,  5.72898,  59.06769,  0.71165,  0.21374, -0.99725, -0.02487, -0.06975,  0.48949,  0.08067
10418, 8376, -15.5057,  5.72989,  57.73438,  0.69789,  0.21374, -0.99954, -0.03033,  0.00198,  0.48949,  0.08619
10419, 8377, -15.6918,  6.51891,  57.59503,  0.69789,  0.20532, -0.97444, -0.22462,  0.00261,  0.48611,  0.08619
10420, 8376, -15.5057,  5.72989,  57.73438,  0.69789,  0.21374, -0.99954, -0.03033,  0.00198,  0.48949,  0.08619
10421, 8365, -15.50576,  5.72898,  59.06769,  0.71165,  0.21374, -0.99725, -0.02487, -0.06975,  0.48949,  0.08067
10422, 8376, -15.5057,  5.72989,  57.73438,  0.69789,  0.21374, -0.99954, -0.03033,  0.00198,  0.48949,  0.08619
10423, 8378, -15.6918,  4.70626,  57.59485,  0.69789,  0.22328, -0.98401,  0.17796,  0.00687,  0.49332,  0.08619
10424, 8364, -15.69186,  4.64897,  59.07025,  0.7118,  0.22328, -0.99164,  0.12391, -0.03594,  0.49332,  0.08061
10425, 8371, -15.69186,  4.21922,  60.78998,  0.72617,  0.23041, -1.00,  0.00,  0.00,  0.49618,  0.07484
10426, 8367, -15.69186,  4.98702,  60.47925,  0.7249,  0.22328, -1.00,  0.00,  0.00,  0.49332,  0.07535
10427, 8364, -15.69186,  4.64897,  59.07025,  0.7118,  0.22328, -0.99164,  0.12391, -0.03594,  0.49332,  0.08061
10428, 9089,  14.76209,  11.82112, -96.19998,  0.92978,  0.01297,  1.00, -0.00005,  0.00007,  0.32224,  0.19373
10429, 9090,  14.76203,  10.7989, -96.04367,  0.93031,  0.01975,  1.00, -0.00004,  0.00007,  0.32249,  0.19697
10430, 9092,  14.76209,  10.0514, -97.75803,  0.914,  0.02516,  1.00, -0.00004,  0.00005,  0.31471,  0.19955
10431, 9087,  14.76191,  11.78979, -93.9985,  0.94967,  0.01432,  1.00, -0.00001,  0.00004,  0.33174,  0.19437
10432, 9088,  14.76191,  10.77283, -94.21091,  0.94743,  0.02081,  1.00, -6.84432E-06,  0.00003,  0.33067,  0.19747
10433, 9090,  14.76203,  10.7989, -96.04367,  0.93031,  0.01975,  1.00, -0.00004,  0.00007,  0.32249,  0.19697
10434, 9090,  14.76203,  10.7989, -96.04367,  0.93031,  0.01975,  1.00, -0.00004,  0.00007,  0.32249,  0.19697
10435, 9089,  14.76209,  11.82112, -96.19998,  0.92978,  0.01297,  1.00, -0.00005,  0.00007,  0.32224,  0.19373
10436, 9087,  14.76191,  11.78979, -93.9985,  0.94967,  0.01432,  1.00, -0.00001,  0.00004,  0.33174,  0.19437
10437, 9092,  14.76209,  10.0514, -97.75803,  0.914,  0.02516,  1.00, -0.00004,  0.00005,  0.31471,  0.19955
10438, 9091,  14.76215,  10.92324, -98.25937,  0.91078,  0.01915,  1.00, -0.00004,  0.00005,  0.31317,  0.19668
10439, 9089,  14.76209,  11.82112, -96.19998,  0.92978,  0.01297,  1.00, -0.00005,  0.00007,  0.32224,  0.19373
10440, 9091,  14.76215,  10.92324, -98.25937,  0.91078,  0.01915,  1.00, -0.00004,  0.00005,  0.31317,  0.19668
10441, 9092,  14.76209,  10.0514, -97.75803,  0.914,  0.02516,  1.00, -0.00004,  0.00005,  0.31471,  0.19955
10442, 9094,  14.76209,  8.64412, -99.09311,  0.90102,  0.03618,  1.00, -0.00003,  0.00005,  0.30851,  0.20481
10443, 9094,  14.76209,  8.64412, -99.09311,  0.90102,  0.03618,  1.00, -0.00003,  0.00005,  0.30851,  0.20481
10444, 9093,  14.76215,  9.23285, -99.86288,  0.89564,  0.03188,  1.00, -0.00003,  0.00005,  0.30594,  0.20276
10445, 9091,  14.76215,  10.92324, -98.25937,  0.91078,  0.01915,  1.00, -0.00004,  0.00005,  0.31317,  0.19668
10446, 9093,  14.76215,  9.23285, -99.86288,  0.89564,  0.03188,  1.00, -0.00003,  0.00005,  0.30594,  0.20276
10447, 9094,  14.76209,  8.64412, -99.09311,  0.90102,  0.03618,  1.00, -0.00003,  0.00005,  0.30851,  0.20481
10448, 9096,  14.76209,  6.7913, -99.84579,  0.89331,  0.0511,  1.00, -0.00001,  0.00006,  0.30483,  0.21194
10449, 9096,  14.76209,  6.7913, -99.84579,  0.89331,  0.0511,  1.00, -0.00001,  0.00006,  0.30483,  0.21194
10450, 9095,  14.76215,  7.0073, -100.76694,  0.88667,  0.04912,  1.00, -0.00002,  0.00005,  0.30166,  0.21099
10451, 9093,  14.76215,  9.23285, -99.86288,  0.89564,  0.03188,  1.00, -0.00003,  0.00005,  0.30594,  0.20276
10452, 9095,  14.76215,  7.0073, -100.76694,  0.88667,  0.04912,  1.00, -0.00002,  0.00005,  0.30166,  0.21099
10453, 9096,  14.76209,  6.7913, -99.84579,  0.89331,  0.0511,  1.00, -0.00001,  0.00006,  0.30483,  0.21194
10454, 9098,  14.76209,  4.77503, -99.90134,  0.89197,  0.06766,  1.00, -0.00001, -0.00005,  0.30419,  0.21984
10455, 9098,  14.76209,  4.77503, -99.90134,  0.89197,  0.06766,  1.00, -0.00001, -0.00005,  0.30419,  0.21984
10456, 9097,  14.76203,  4.58541, -100.83365,  0.88513,  0.0682,  1.00, -0.00002, -0.00006,  0.30092,  0.2201
10457, 9095,  14.76215,  7.0073, -100.76694,  0.88667,  0.04912,  1.00, -0.00002,  0.00005,  0.30166,  0.21099
10458, 9097,  14.76203,  4.58541, -100.83365,  0.88513,  0.0682,  1.00, -0.00002, -0.00006,  0.30092,  0.2201
10459, 9098,  14.76209,  4.77503, -99.90134,  0.89197,  0.06766,  1.00, -0.00001, -0.00005,  0.30419,  0.21984
10460, 9100,  14.76215,  2.90686, -99.28464,  0.89704,  0.08326,  1.00, -0.00004, -0.00006,  0.30661,  0.22729
10461, 9100,  14.76215,  2.90686, -99.28464,  0.89704,  0.08326,  1.00, -0.00004, -0.00006,  0.30661,  0.22729
10462, 9099,  14.76209,  2.37864, -99.93405,  0.89189,  0.08627,  1.00, -0.00003, -0.00005,  0.30415,  0.22873
10463, 9097,  14.76203,  4.58541, -100.83365,  0.88513,  0.0682,  1.00, -0.00002, -0.00006,  0.30092,  0.2201
10464, 9099,  14.76209,  2.37864, -99.93405,  0.89189,  0.08627,  1.00, -0.00003, -0.00005,  0.30415,  0.22873
10465, 9100,  14.76215,  2.90686, -99.28464,  0.89704,  0.08326,  1.00, -0.00004, -0.00006,  0.30661,  0.22729
10466, 9102,  14.76209,  1.57487, -97.91977,  0.909,  0.0952,  1.00, -8.71700E-06, -3.47837E-06,  0.31232,  0.23299
10467, 9102,  14.76209,  1.57487, -97.91977,  0.909,  0.0952,  1.00, -8.71700E-06, -3.47837E-06,  0.31232,  0.23299
10468, 9101,  14.76209,  0.65648, -98.43558,  0.90465,  0.10069,  1.00,  0.00,  0.00,  0.31024,  0.23561
10469, 9099,  14.76209,  2.37864, -99.93405,  0.89189,  0.08627,  1.00, -0.00003, -0.00005,  0.30415,  0.22873
10470, 9101,  14.76209,  0.65648, -98.43558,  0.90465,  0.10069,  1.00,  0.00,  0.00,  0.31024,  0.23561
10471, 9102,  14.76209,  1.57487, -97.91977,  0.909,  0.0952,  1.00, -8.71700E-06, -3.47837E-06,  0.31232,  0.23299
10472, 9104,  14.76209,  0.86948, -96.31943,  0.92377,  0.10177,  1.00, -7.23070E-06,  0.00005,  0.31937,  0.23613
10473, 9104,  14.76209,  0.86948, -96.31943,  0.92377,  0.10177,  1.00, -7.23070E-06,  0.00005,  0.31937,  0.23613
10474, 9103,  14.76209, -0.09632, -96.45596,  0.92212,  0.10819,  1.00, -2.06908E-06,  0.00005,  0.31858,  0.23919
10475, 9101,  14.76209,  0.65648, -98.43558,  0.90465,  0.10069,  1.00,  0.00,  0.00,  0.31024,  0.23561
10476, 9103,  14.76209, -0.09632, -96.45596,  0.92212,  0.10819,  1.00, -2.06908E-06,  0.00005,  0.31858,  0.23919
10477, 9104,  14.76209,  0.86948, -96.31943,  0.92377,  0.10177,  1.00, -7.23070E-06,  0.00005,  0.31937,  0.23613
10478, 9106,  14.76191,  1.00657, -94.53836,  0.94054,  0.10182,  1.00,  3.64606E-06,  0.00004,  0.32738,  0.23615
10479, 9106,  14.76191,  1.00657, -94.53836,  0.94054,  0.10182,  1.00,  3.64606E-06,  0.00004,  0.32738,  0.23615
10480, 9105,  14.76191, -0.04013, -94.35153,  0.94145,  0.109,  1.00,  7.47921E-06,  0.00004,  0.32781,  0.23958
10481, 9103,  14.76209, -0.09632, -96.45596,  0.92212,  0.10819,  1.00, -2.06908E-06,  0.00005,  0.31858,  0.23919
10482, 9105,  14.76191, -0.04013, -94.35153,  0.94145,  0.109,  1.00,  7.47921E-06,  0.00004,  0.32781,  0.23958
10483, 9106,  14.76191,  1.00657, -94.53836,  0.94054,  0.10182,  1.00,  3.64606E-06,  0.00004,  0.32738,  0.23615
10484, 9108,  14.76191,  1.62823, -92.76212,  0.95722,  0.0965,  1.00,  0.00,  0.00,  0.33534,  0.23361
10485, 9108,  14.76191,  1.62823, -92.76212,  0.95722,  0.0965,  1.00,  0.00,  0.00,  0.33534,  0.23361
10486, 9107,  14.76191,  0.49384, -92.09006,  0.96182,  0.10429,  1.00,  0.00,  0.00,  0.33754,  0.23733
10487, 9105,  14.76191, -0.04013, -94.35153,  0.94145,  0.109,  1.00,  7.47921E-06,  0.00004,  0.32781,  0.23958
10488, 9107,  14.76191,  0.49384, -92.09006,  0.96182,  0.10429,  1.00,  0.00,  0.00,  0.33754,  0.23733
10489, 9108,  14.76191,  1.62823, -92.76212,  0.95722,  0.0965,  1.00,  0.00,  0.00,  0.33534,  0.23361
10490, 9110,  14.76191,  2.94385, -91.61496,  0.96882,  0.08632,  1.00,  0.00,  0.00,  0.34088,  0.22875
10491, 9110,  14.76191,  2.94385, -91.61496,  0.96882,  0.08632,  1.00,  0.00,  0.00,  0.34088,  0.22875
10492, 9109,  14.76191,  2.20236, -90.67081,  0.97564,  0.0919,  1.00,  0.00,  0.00,  0.34414,  0.23142
10493, 9107,  14.76191,  0.49384, -92.09006,  0.96182,  0.10429,  1.00,  0.00,  0.00,  0.33754,  0.23733
10494, 9109,  14.76191,  2.20236, -90.67081,  0.97564,  0.0919,  1.00,  0.00,  0.00,  0.34414,  0.23142
10495, 9110,  14.76191,  2.94385, -91.61496,  0.96882,  0.08632,  1.00,  0.00,  0.00,  0.34088,  0.22875
10496, 9112,  14.76191,  4.64391, -90.8085,  0.97676,  0.0726,  1.00,  0.00,  0.00,  0.34467,  0.2222
10497, 9112,  14.76191,  4.64391, -90.8085,  0.97676,  0.0726,  1.00,  0.00,  0.00,  0.34467,  0.2222
10498, 9111,  14.76191,  4.42791, -89.71469,  0.98493,  0.07468,  1.00,  0.00,  0.00,  0.34857,  0.2232
10499, 9109,  14.76191,  2.20236, -90.67081,  0.97564,  0.0919,  1.00,  0.00,  0.00,  0.34414,  0.23142
10500, 9111,  14.76191,  4.42791, -89.71469,  0.98493,  0.07468,  1.00,  0.00,  0.00,  0.34857,  0.2232
10501, 9112,  14.76191,  4.64391, -90.8085,  0.97676,  0.0726,  1.00,  0.00,  0.00,  0.34467,  0.2222
10502, 9084,  14.76191,  6.66019, -90.63248,  0.97898,  0.05614,  1.00,  0.00,  0.00,  0.34573,  0.21434
10503, 9084,  14.76191,  6.66019, -90.63248,  0.97898,  0.05614,  1.00,  0.00,  0.00,  0.34573,  0.21434
10504, 9081,  14.76191,  6.84981, -89.70023,  0.98622,  0.05557,  1.00,  0.00,  0.00,  0.34919,  0.21407
10505, 9111,  14.76191,  4.42791, -89.71469,  0.98493,  0.07468,  1.00,  0.00,  0.00,  0.34857,  0.2232
10506, 9081,  14.76191,  6.84981, -89.70023,  0.98622,  0.05557,  1.00,  0.00,  0.00,  0.34919,  0.21407
10507, 9084,  14.76191,  6.66019, -90.63248,  0.97898,  0.05614,  1.00,  0.00,  0.00,  0.34573,  0.21434
10508, 9083,  14.76191,  8.53297, -91.28238,  0.9738,  0.04055,  1.00,  0.00,  0.00,  0.34326,  0.2069
10509, 9083,  14.76191,  8.53297, -91.28238,  0.9738,  0.04055,  1.00,  0.00,  0.00,  0.34326,  0.2069
10510, 9082,  14.76191,  9.09934, -90.48087,  0.98021,  0.03742,  1.00,  0.00,  0.00,  0.34632,  0.20541
10511, 9081,  14.76191,  6.84981, -89.70023,  0.98622,  0.05557,  1.00,  0.00,  0.00,  0.34919,  0.21407
10512, 9082,  14.76191,  9.09934, -90.48087,  0.98021,  0.03742,  1.00,  0.00,  0.00,  0.34632,  0.20541
10513, 9083,  14.76191,  8.53297, -91.28238,  0.9738,  0.04055,  1.00,  0.00,  0.00,  0.34326,  0.2069
10514, 9086,  14.76191,  9.97713, -92.53903,  0.96271,  0.02813,  1.00,  0.00,  0.00,  0.33796,  0.20097
10515, 9086,  14.76191,  9.97713, -92.53903,  0.96271,  0.02813,  1.00,  0.00,  0.00,  0.33796,  0.20097
10516, 9085,  14.76191,  10.83402, -91.99026,  0.96737,  0.02293,  1.00,  0.00,  0.00,  0.34019,  0.19849
10517, 9082,  14.76191,  9.09934, -90.48087,  0.98021,  0.03742,  1.00,  0.00,  0.00,  0.34632,  0.20541
10518, 9085,  14.76191,  10.83402, -91.99026,  0.96737,  0.02293,  1.00,  0.00,  0.00,  0.34019,  0.19849
10519, 9086,  14.76191,  9.97713, -92.53903,  0.96271,  0.02813,  1.00,  0.00,  0.00,  0.33796,  0.20097
10520, 9088,  14.76191,  10.77283, -94.21091,  0.94743,  0.02081,  1.00, -6.84432E-06,  0.00003,  0.33067,  0.19747
10521, 9088,  14.76191,  10.77283, -94.21091,  0.94743,  0.02081,  1.00, -6.84432E-06,  0.00003,  0.33067,  0.19747
10522, 9087,  14.76191,  11.78979, -93.9985,  0.94967,  0.01432,  1.00, -0.00001,  0.00004,  0.33174,  0.19437
10523, 9085,  14.76191,  10.83402, -91.99026,  0.96737,  0.02293,  1.00,  0.00,  0.00,  0.34019,  0.19849
10524, 5877,  14.76191,  6.84981,  89.0135,  0.98622,  0.05557,  1.00,  0.00,  0.00,  0.12054,  0.18845
10525, 5880,  14.76191,  9.09934,  89.79414,  0.98021,  0.03742,  1.00,  0.00,  0.00,  0.11767,  0.17978
10526, 5879,  14.76191,  8.53297,  90.59566,  0.9738,  0.04055,  1.00,  0.00,  0.00,  0.11461,  0.18127
10527, 5881,  14.76191,  9.97713,  91.85231,  0.96271,  0.02813,  1.00,  0.00,  0.00,  0.10931,  0.17534
10528, 5879,  14.76191,  8.53297,  90.59566,  0.9738,  0.04055,  1.00,  0.00,  0.00,  0.11461,  0.18127
10529, 5880,  14.76191,  9.09934,  89.79414,  0.98021,  0.03742,  1.00,  0.00,  0.00,  0.11767,  0.17978
10530, 5880,  14.76191,  9.09934,  89.79414,  0.98021,  0.03742,  1.00,  0.00,  0.00,  0.11767,  0.17978
10531, 5882,  14.76191,  10.83402,  91.30354,  0.96737,  0.02293,  1.00,  0.00,  0.00,  0.11154,  0.17286
10532, 5881,  14.76191,  9.97713,  91.85231,  0.96271,  0.02813,  1.00,  0.00,  0.00,  0.10931,  0.17534
10533, 5908,  14.76191,  4.42791,  89.02797,  0.98493,  0.07468,  1.00,  0.00,  0.00,  0.11992,  0.19757
10534, 5877,  14.76191,  6.84981,  89.0135,  0.98622,  0.05557,  1.00,  0.00,  0.00,  0.12054,  0.18845
10535, 5878,  14.76191,  6.66019,  89.94576,  0.97898,  0.05614,  1.00,  0.00,  0.00,  0.11708,  0.18872
10536, 5879,  14.76191,  8.53297,  90.59566,  0.9738,  0.04055,  1.00,  0.00,  0.00,  0.11461,  0.18127
10537, 5878,  14.76191,  6.66019,  89.94576,  0.97898,  0.05614,  1.00,  0.00,  0.00,  0.11708,  0.18872
10538, 5877,  14.76191,  6.84981,  89.0135,  0.98622,  0.05557,  1.00,  0.00,  0.00,  0.12054,  0.18845
10539, 5906,  14.76191,  2.20236,  89.98409,  0.97564,  0.0919,  1.00,  0.00,  0.00,  0.11549,  0.20579
10540, 5908,  14.76191,  4.42791,  89.02797,  0.98493,  0.07468,  1.00,  0.00,  0.00,  0.11992,  0.19757
10541, 5907,  14.76191,  4.64391,  90.12178,  0.97676,  0.0726,  1.00,  0.00,  0.00,  0.11602,  0.19658
10542, 5878,  14.76191,  6.66019,  89.94576,  0.97898,  0.05614,  1.00,  0.00,  0.00,  0.11708,  0.18872
10543, 5907,  14.76191,  4.64391,  90.12178,  0.97676,  0.0726,  1.00,  0.00,  0.00,  0.11602,  0.19658
10544, 5908,  14.76191,  4.42791,  89.02797,  0.98493,  0.07468,  1.00,  0.00,  0.00,  0.11992,  0.19757
10545, 5904,  14.76191,  0.49384,  91.40334,  0.96182,  0.10429,  1.00,  0.00,  0.00,  0.10889,  0.21171
10546, 5906,  14.76191,  2.20236,  89.98409,  0.97564,  0.0919,  1.00,  0.00,  0.00,  0.11549,  0.20579
10547, 5905,  14.76191,  2.94385,  90.92824,  0.96882,  0.08632,  1.00,  0.00,  0.00,  0.11223,  0.20313
10548, 5907,  14.76191,  4.64391,  90.12178,  0.97676,  0.0726,  1.00,  0.00,  0.00,  0.11602,  0.19658
10549, 5905,  14.76191,  2.94385,  90.92824,  0.96882,  0.08632,  1.00,  0.00,  0.00,  0.11223,  0.20313
10550, 5906,  14.76191,  2.20236,  89.98409,  0.97564,  0.0919,  1.00,  0.00,  0.00,  0.11549,  0.20579
10551, 5902,  14.76191, -0.04013,  93.66481,  0.94145,  0.109,  1.00,  7.47921E-06, -0.00004,  0.09916,  0.21396
10552, 5904,  14.76191,  0.49384,  91.40334,  0.96182,  0.10429,  1.00,  0.00,  0.00,  0.10889,  0.21171
10553, 5903,  14.76191,  1.62823,  92.07539,  0.95722,  0.0965,  1.00,  0.00,  0.00,  0.10669,  0.20799
10554, 5905,  14.76191,  2.94385,  90.92824,  0.96882,  0.08632,  1.00,  0.00,  0.00,  0.11223,  0.20313
10555, 5903,  14.76191,  1.62823,  92.07539,  0.95722,  0.0965,  1.00,  0.00,  0.00,  0.10669,  0.20799
10556, 5904,  14.76191,  0.49384,  91.40334,  0.96182,  0.10429,  1.00,  0.00,  0.00,  0.10889,  0.21171
10557, 5900,  14.76209, -0.09632,  95.76924,  0.92212,  0.10819,  1.00, -2.06908E-06, -0.00005,  0.08993,  0.21357
10558, 5902,  14.76191, -0.04013,  93.66481,  0.94145,  0.109,  1.00,  7.47921E-06, -0.00004,  0.09916,  0.21396
10559, 5901,  14.76191,  1.00657,  93.85164,  0.94054,  0.10182,  1.00,  3.64606E-06, -0.00004,  0.09873,  0.21053
10560, 5903,  14.76191,  1.62823,  92.07539,  0.95722,  0.0965,  1.00,  0.00,  0.00,  0.10669,  0.20799
10561, 5901,  14.76191,  1.00657,  93.85164,  0.94054,  0.10182,  1.00,  3.64606E-06, -0.00004,  0.09873,  0.21053
10562, 5902,  14.76191, -0.04013,  93.66481,  0.94145,  0.109,  1.00,  7.47921E-06, -0.00004,  0.09916,  0.21396
10563, 5898,  14.76209,  0.65648,  97.74886,  0.90465,  0.10069,  1.00,  0.00,  0.00,  0.08159,  0.20999
10564, 5900,  14.76209, -0.09632,  95.76924,  0.92212,  0.10819,  1.00, -2.06908E-06, -0.00005,  0.08993,  0.21357
10565, 5899,  14.76209,  0.86948,  95.63271,  0.92377,  0.10177,  1.00, -7.23070E-06, -0.00005,  0.09072,  0.2105
10566, 5901,  14.76191,  1.00657,  93.85164,  0.94054,  0.10182,  1.00,  3.64606E-06, -0.00004,  0.09873,  0.21053
10567, 5899,  14.76209,  0.86948,  95.63271,  0.92377,  0.10177,  1.00, -7.23070E-06, -0.00005,  0.09072,  0.2105
